label,text
,Well done @BristolCouncil & Schools what an amazing video. @BristolGovs @BrendaMassey1 @CLeslieMP @brislordmayor
,Pop to Christ Church Colne for their Christmas Tree Festival&let the band entertain you with carols at 2.30pm today!
,Most powerful evidence at PAC of any have been involved in from #whistleblower Kay Sheldon. Incredibly brave woman.
,Bizzare that @facebook is preventing @vote_leave from promoting their excellent launch video  #facebookbias
,.@Hayley_Ritchie thx for calling early doors and good to chat earlier pre-interview.
,Central Banks & Digital Currencies - read lecture by @bankofengland's Deputy Governor @CFMUK
,@ahoneysettwatts @JessicaLeeMP @JohnPenroseNews @JulianSmithMP @LordNortonLouth @markhobanmp @MaryMacleodMP @Mike_Fabricant thanks AHW
,@MojoAlnwick how is business as tourists return to town?
,"TELEGRAPH: It's time to come home, PM tells UKIP voters #tomorrowspaperstoday #BBCPapers"
,@Outoftweet123 @cicero_101 @save_our_steel EU Commission gave a specific exemption for banks at that time.
,#BrainTumorThursday A parents view of the first 48hrs
,Transcript of the interview with @BenPBradshaw Labour dep leadership cand from #murnaghan #skynews #skynewspr is at
,Brilliant to hear that Cllr Ann Lucas is newly elected leader of @coventrycc. A sound Labour woman & my next door neighbour at NEC meetings
,Active Communities funding programme is open in South Edinburgh:    ‘Active Communities’ in Edinburgh and the...
,NB Tiberius identified 50 corrupt police officers in just one Metropolitan area: what of others @PaulFlynnMP @AlastairMorgan @justice4daniel
,"Met engineer, Lorraine, y'day. To see her story, visit #WomenofLongbridge nr Queens Fish&Chip shop, Longbridge Lane"
,"Seems the ""you voted with the Tories"" stuff has started again. The irony is 2night sees SNP vote with Tory right wing.  @AngusRobertson"
,The main issue raised at Burnage Children's Centre: mums and dads struggling to balance childcare costs and work.
,This Sun 8 Mar 12-2pm @BOSlabourwomen hosting great event for lnternational Women’s Day #IWD #WomensVoices
,Great TUC campaign to promote volunteer union reps - unsung heroes in best British tradition of service for others #heartunions
,Useful meeting with @SunbedAssnUK today. Calling for unmanned sunbed salons to be banned in England Can't happen soon enough @lucianaberger
,"@philipjcowley And If they had apologised for a wrong perception? ""Sorry we wrecked the economy. Vote Labour"" is hardly a winning slogan."
,#TUBill day 2 of Committee underway - @Lord_Collins @ @LadyBasildon on frontbench for us today. Issue include industial action & opt-in
,.@LMcInnes_Labour will stand up to the Tory threat to our NHS. Support Liz's campaign today:
,Watch the viral clip of a Junior Dr explaining why you should back the strike that’s been viewed over 1million times
,Blaydon MP 'deeply concerned' over future of mental health beds in Gateshead and Newcastle
,Rail fares: up 25% in six years? - Full Fact confirm they have:  via sharethis
,We've Launched! Pleased to announce   just went live. Go for it @stephenctimms @UKLabour #Indians4Labour
,Was your child 2 or 3 years old on 31 August 2015? They can receive a FREE flu vaccination as a nasal spray! Contact your GP #Beatflu
,"Admit you were wrong on borrowing, George - my Times Red Box piece today on investing in infrastructure."
,.@jeremycorbyn asks PM to ratify the Istanbul Convention... and recognition of Denise Marshall's amazing work @EavesCharity #PMQs
,“@MargHickman: @BrisUniLabour @KerryMP in fact the four in the SW” &lt; south west solidarity on show!
,At last UKIP forced on defensive re immigration by a public meeting in Rochester by-election and not the media who are mesmerised by UKIP.
,Not only is @suemacmillan super smart she's also passionate about education. This is well worth reading
,The meaninglessness of terms like ‘neoliberal’ reveals Labour’s deep intellectual fragility |
,Very wise & meaningful contributions on #ScotlandBill from #Labour MP @GrahamAllenMP of #NottinghamNorth
,'The resale of tickets will not be tolerated' 🤔  Read our #AdeleTickets post here! #badvibes
,@flintshirefoodbank has launched anew rural delivery service thanks to this new van -I popped in to learn more today
,Many people have said how worried they are about PIP payments. This is my contribution to yesterday's debate
,Thrilled to attend House of Commons today @SharonHodgsonMP with @TheEveAppeal for #OCAM and @SaksKingsHill representing #saks4eve salons! x
,Please to support a real living wage with the Living Wage Foundation @LivingWageUK
,"Tonight, David Cameron should turn up to the debate and defend his record but he's chosen not to."
,Labour's @LucyMPowell blasts Tories over first grammar school for 50 years
,Meeting with @WinterComfort earlier today.
,@Janard_Training @ZoesPlaceMbro a pleasure -you are doing a grand draw and it was good to meet so many successful trainees too
,"@blogmywiki fair point, some stiff competition for that accolade I think."
,Excellent news @theNukeGuy appointed boss of Wylfa newydd !! #Horizon #ynysmon
,@darrenpjones @paulmasonnews @AndrewKellyhome @FestivalofIdeas I'll clear some time in my diary for summer 2017 then. When you've read it.
,"@OwenSmith_MP @UKLabour People don't WANT taxcreds, we want a proper fair wage. But til that happens, taxcreds keep us housed and fed!"
,20 strong team out today for @welshpolitical and @welshlabour for Blackwood by election. #LabourDoorstep
,@calvindenni we had a very good discussion at our Labour Party meeting last night
,@JamesCleverley1 @Not_Political Hope you beat United. Keep up the good work!
,@chrisshipitv I hope they act before they have another human and industrial tragedy on their hands.
,"#newsnight Labour crashed the economy - is 'Mother of all lies"" says ex Tory Peer - here is the reality:"
,"This morning, Andy Burnham has written to Jeremy Hunt about Hunt's dangerous & concealed plans for Ambulance Services"
,"@wrexham real Xmas trees 1p, yes 1p in Argos Plas Coch. Just incase there are any bargain hunters out their??"
,@BOXJAMS I'll be there tomorrow to #backthebill  #saveournhs
,MPs now debating the Transatlantic #Trade & #Investment Partnership led by @GeraintDaviesMP. Watch online  #TTIP
,Wirral west Labour campaigning for Margaret Greenwood - in this appropriately named road
,"Lord Coe faces culture, media and sport select committee: the Manuel clip is very good!"
,Join @SueHayman1 and @timesandstar with the campaign to save #Workington's court
,We have refurbished our classrooms & have tables & chairs free to a good home. Please contact the school. @Recycle4NPT @EcoSchoolsWales
,Finalising #EdreformNorth Summit line up. Delighted to have Shadow Secretary of State @LucyMPowell as a key speaker
,@Official_OHG thanks for turning the lights back on!
,The guns made me cry. But the tree made it better. #BBCEurovision - &lt;bit too much like Tory Conference set for me
,"""Labour’s past is being disinterred.But what about the Tories?"" - @WilliamKeegan, as ever, worth reading"
,@IvanLewis_MP and my version of the story.
,"After scandals at FIFA, this underscores need for integrity in int'l sport governance so fans and athletes can have full confidence in sport"
,"Wld this gvt recognise ""affordable housing"" if it slapped it in the face? Remember its this gvt thats taking i/c out of def of child poverty"
,@BillyTweddell @bobbymoo Let's hope they keep this promising weekend going...
,Great to be at the launch today of the “Weapon Surrender” initiative with the @WestMidsPCC
,Apprentices #MakeYourMark award -  @AycliffeToday
,We should back a new cycling and pedestrian bridge between Rotherhithe and Canary Wharf.
,@SarahChampionMP The CQC Experts by Experience 'cut' is becoming a fiasco. The risk based inspection 'cut' will fool no one.  Not good.
,Brymbo Hall Demolished in 1970 #Wrexham Local Bygones
,@_IanMoss correct
,With @Ed_Miliband at Langdon Park School for the retirement of School Head & Ed's A level English teacher Chris Dunne
,@Janiete @RedJohnny74 play straight into the hands of the Tories. We all get passionate about our chosen candidate. Let's #keepitcomradely
,Thank you for your support for @AhmadiyyaUK & for making such a great contribution to today's debate!  Quoted: Excellent speech by @Siobhain_MP opening a debate on the persecution of Ahmadi Muslims around the world - intervened in support no of times
,except it doesn't explain why Tory MPs like this voted against raising this matter in Europe at all ...#tampontax
,Importance of BBC in stimulating investment in independent TV and film production sector coming through strongly in evidence. #DCMS
,"Enjoyable morning canvassing in Bristol West with our great candidate @tdebbonaire, her Mum and the team   #UKLabour"
,And I do Tina - in and out of Parliament. But we also have to have to respond to the challenge we face honestly.  Quoted: If certain @UKLabour would stop attacking leadership so publicly and focus on the incompetent Tories it'd help...
,"@SheH07 @hammell_ann @retiredbrain @CommonsWorkPen We're committed to seeking redress for ALL affected. We're calling us the ""lost decade""."
,Four times today Cameron gave misleading answers at #PMQs - @DailyMirror's article READ HERE
,Good to see @DanJarvisMP argue for a comprehensive strategy for Syria.
,Anyway @UKLabour activists will be on #labourdoorstep this weekend campaigning to ensure #MissingMillion are registered to vote
,@GrahamAllenMP Support him he has an overwhelming mandate! The party members have spoken!
,This is worth a read
,Today Labour will propose scrapping rip-off letting fees & guaranteeing 3 year tenancies for tenants #generationrent
,"'We can run rings round a poor Tory govt but carry on as we are and we face shrunken, factional irrelevance'"
,Or at least MPs who ask them should be dunked in a gunge pit upon leaving the Chamber
,. @jeremycorbyn @Islingtonlabour  @aquaterra fab night out at the Saturday night project with many young people enjoying sports and dance
,"""@doxadeolondon: Hampers packed + ready 2 go!Thanks 2 @MayorOfMerton for her support  #cloj2014  it's her birthday!"
,The severely disabled son of an Erdington mother had stones thrown at him in his wheelchair Why? Labeled a scrounger!
,Four Select Committee Chairs join forces to make the case for statutory #PSHE
,Competition designed to help primary children use the Internet safely and creatively
,Very engaging fringed chaired by @JasonCowleyNS. Important contributions from @SKinnock @lisanandy @IvanLewis_MP @EmmaReynoldsMP #Labour2020
,Huge thank you to @SeemaChandwani and all those at the @SelbyTrust for a fantastic hustings event
,@mandylou26 and a 3rd...recently gave a speech on subject you might also like to take a look at
,Delighted and honoured to have been selected as Labour candidate for Swansea East. Very many thanks to supporters and fellow contenders.
,Parliament really has to change how it does private members bills. The whole system brings Commons into disrepute.
,"This election poster is from Labour in November 1922. Retweet if you think it is, on balance, still relevant today."
,"@Davewwest @HPIAndyCowper @jtweeterson @HSJEditor @FoxHedgehog no, it's too distressing to relive so soon"
,Delighted to be selected as Labour PPC for Ealing Central+ Acton from a strong field @melaniesmallman @MabelMck @Mendora4Labour @lisahoman
,@annafbeswick I can't remember but I don't block that often. Does he pester people?
,Labour issues Bedroom Tax challenge to Lib Dem MPs ahead of Wednesday's Commons vote...only Labour will axe the tax
,Big team out on the #labourdoorstep in @Baguley_Labour tonight #votelabour #winNW2015
,New guidance published in collaboration with @NGAmedia to support #governors champion whole school approach to food
,"@mikecampbell3 Aren't you forgetting something, what about the 76% who didn't vote Tory?"
,Great #hustings @AgeUKDarlington with @JennyChapman  @GreenCandidate  @curryannemarie  @pmcuthbertson  @DarloTUSC
,@dremcintosh thankyou
,Tata plan for big cuts to steel making and jobs in Rotherham needs audit by independent industry experts; other options must be on table
,@NickTorfaenMP #TeamWalesforPancreaticCancer busy raising awareness
,.@jeremycorbyn writes for tomorrow's Observer here &gt;
,Age UK County Durham’s Come Eat Together project and Durham Market Hall would like you to help us out!   As part...
,"UN to hold inquiry on Syria chemical attacks after Russia lifts objections, say diplomats  why has this taken so long?"
,Just 15 campaigning weekends stand between now and election day. @DanJarvisMP is seizing every one of them:
,Annoyed by 'Midges' Morden Road Ravensbury? Meeting #EnviromentAgency tomorrow 9.30am corner Morden Gdns+Morden Rd. Join us? Find out why.
,"@ChukaUmunna @instreatham @SusanneHakuba Cheers, now we just need #cpfc to win the FA Cup!"
,Reminder of May 7 disaster - 3 of our excellent candidates who should be MPs @chrisoxlade @jomccarron & @LucyRigby
,Today Partington Post Office will be closing for refurbishment at 12.30 and re-opening on Monday 21st July. Lymm & Flixton POs open as usual
,We are great at shipbuilding. Why risk thousands of good jobs by leaving the UK?  #indyref
,Hope it went well.   Quoted: .@CarolineFlintMP promotion party @keepmoatstadium today 2pm for @donnybelles #BellesLIVE #Doncasterisgreat
,Health Questions today @HouseofCommons -from Kettering to Worcester to Plymouth Tory MPs asking for support to their local NHS.
,Here's @clivewhittaker1 interviewing @Imran_HussainMP live on his commitment to supporting Bradford #Bfd2Westminster
,A total non-answer from the Justice Minister to my question on changes to legal aid & rise of litigants in person. Not impressed.
,"@zoesqwilliams @lisanandy @ThirdSector There is really only one charity that should ""stick to knitting"":"
,"@angelasmithmp Ahhhh, a great year! #andylineghan Enjoy your cup run this year Angela. #comeonyouowls"
,@hoeykateMP just joined the leaseholders meeting
,A Labour spokesman has told the BBC the South Yorks Police Commissioner Shaun Wright should step down following the #rotherhamabuse report
,Good to hear UN will discuss safety of journalists in war zones. Progress for the campaign    #ReportersWithoutBorders
,@JohnMannMP Still reeling from your thoughts on Philosophy in politics. The students you addressed will carry it with them for a long time.
,impressed by #YPBMF Young People's Benchmarking Forum raising awareness - young people who've been in care just like all other young people
,Lots of constituents have written to me about today's vote & all are against bombing. People are worried about civilian casualties.
,"Click on the link to see my question to the Prime Minister today on ISIS, public safety and the emergency services:"
,@weareWDI  Thanks to all your staff and @LondonYouth for supporting Slade Gardens Adventure playground #stockwell
,"@CatwomanSkye pretty clear... ""no ifs, no buts, no deal with Tories!"
,@MrOKilleen @unibirmingham there is another lecture 6pm 4th Feb about being an MP - large lecture theatre - arts building
,Could you possibly stop letting Alistair Campbell take over the interview. Typical anti EU bias from @BBCNewsnight
,Child abuse inquiry will investigate Lord Janner claims
,"Patience needed as three more very major #CSA witnesses, all different, are edging towards going public. Each one will be significant."
,Don't miss rarely shown acclaimed 1982 docu about Waterloo up to 1945. Wed 18 Sep Tate S Lambeth Lib. Details:
,Some of the William Morris works being installed @BM_AG Gas Hall. #LoveisEnough Apr 25 - Sep 6
,Best of luck to @frankfieldteam tomorrow! You'll be getting my vote! 😃
,@nickcrook65 LJ may not be but changes are effecting my constituency.
,"Ken Livingstone was paid £8k by hedge fund to entertain clients, I've learned. His @DanJarvisMP attack hypocrisy?"
,Update from John Mann MP in relation to potential takeover! Like us on Facebook-&gt;  #lufc
,@HolyTrinitySW4 Just opened Green and Ethical fair. Stalls all planet friendly.
,"With 1 day to go, read the 10 things David Cameron hopes you will forget when you cast your vote tomorrow -"
,@AlLangstaff utter shambles
,William Hague's EU-turn is a baffling betrayal  but his 2nd Reading speech of Lisbon Treaty was hilariously funny.
,Tory minister claimed £14 cost of delivering Remembrance Day poppies
,@KateHoeyMP @brixtonbuzz @BrixtonBlog @SaveCressingham @savecentralhill @Knights_Walk   Thank you kate for meeting the community.
,Parliament must be recalled—Gisela Stuart  via @prospect_uk
,You can download our leaflet to tell you about how TTIP affects us in the UK!
,Wonderful day with @GiselaStuart  at the Houses of Parliament @UoBPolitics learned a great deal about my own university.
,"From the new stadium terrace at @FCUnitedMcr, formed & owned by fans opposed to Glazer $debt #mufc takeover: ""Are you watching, David Gill?"""
,@HarrietHarman has been an outstanding Deputy Leader of the Party and done so much to advance the cause of fairness and equality
,"Competition school to win solar panels. Vote for: Four Dwellings Primary Academy, Birmingham"
,look forward to Harborne High street with the #labourteam this morning
,good to speak to @thefabians in #birmingham today
,Special thanks to @GiselaStuart for organising launch of #BrumHW in @HouseofCommons & @JWhittingdale for supporting
,@Aniela57 done!
,I asked PM to reconsider support for TTIP in view of $15bn lawsuit in US after Obama cancelled tar sands pipeline
,Zimbabwe's leader celebrated his birthday with a feast of young elephant four months before Cecil the lion's death:
,@Mightymj1 the dossier is also going today to the Prime Minister and Home Secretary. They cannot ignore it because of its content
,Government caves into Labour's demands – no fracking until tough protections in place
,"IPCC investigation announced today must go wherever the evidence leads, regardless of who they come up against:"
,We are delighted to announce we are supporting @Grassroots_Out - a brilliant grassroots campaign working to secure a vote to leave the EU.
,How Birmingham cashed in on the Napoleonic Wars: A new book has revealed the controversial story behind the Bi...
,@EyeManSonny all Retford 6 th form voted after the hustings 177 in total
,"Only one Bishop, the Bishop of Chester voted for Osborne's tax credit cuts. His theological rationale will make interesting reading."
,Stones resignation from Rotherham should be the first of many
,"Big turn out for Fentiman Road@Richborne Terrace RA. Vauxhall Cross,traffic issues,great support for keeping bus station and @OurVauxhall"
,Here's my proposed strategy for fairer tunnel tolls:
,Attending Christmas Carols with @KateHoeyMP and the Mayor of Lambeth at @Longfieldhall in South London.
,"@KiwiGooner01 I have nothing to do with @LabourList its up to them where they get sponsorship. And I am not 'pro Heathrow',"
,@duponline should be allowed to be in debate if welsh and Scottish are there. No need for Sinn Fein as they don't take their seats.
,@wrichristopher very offensive. It was called the Battle of Britain. There is an anniversary. Please delete
,"Twickenham Rowing club's new facilities open today thanks to Mayors Sports fund,Marathon Trust,British Rowing. Sun shines on the ceremony."
,"We might not look like much, but this was the A-Team last night campaigning for @GiselaStuart #Edgbaston"
,@Hacan1 Telling Downjng Street NO to Heathrow Expansion
,Napoleon's travelling library which he took on his campaigns. Early Kindle.  via @hurdlibrary
,We're running another introduction to hedge laying  event on Feb 15/16th message us for details East Bham area
,#Vauxhall Bus Station named as @20thCenturySoc top 100 buildings in 100 years  cc @KateHoeyMP @savevbs
,"If you are in Westminster for Climate Change Lobby, I'll be at Old Palace Yard at 3.15. Hope to see you there"
,"Review: Bryan Ferry at Birmingham Symphony Hall: ""A night to savour from a true rock survivor"""
,Wonderful news - @MoorPoolHT in Harborne has been awarded a £98K grant from @HeritageLottery
,"A Condottiere, Lord F. Leighton, 1871-2 1st painting given to collection 1873 by Public Picture Gallery Fund #bmag130"
,Liam Fox non-return most hard-to-fathom element of #reshuffle. Did Cam/Osbo really think he'd come back to be Hammond's number 3?
,"Jeremy Corbyn, who I usually disagree with on life etc, drew huge approval by saying that this leadership contest was far too soon"
,@OldBearsCrow @jontycampbell your 21st C maybe. I am part of EU-US trade deal. Protection is live + well accross world
,Kevin Foster MP asks government to consider options for hearing some criminal cases at town hall and county court in Torquay
,@DavidGauke great to have you with 42 others & almost all of Barnwood canvassedwith @LiseNoakes Cllr @TarrenRandle
,We would like to wish all of the #SolihullMothers a Happy Mother’s Day!
,Former junior judo champ and new sports minister @HelenGrantMP wants more women playing sport | John Goodbody #SWOTY
,Health committee chair @sarahwollaston on 'wider risks' of assisted dying ahead of debate
,"The PM gave statement on Andy Coulson after getting ""the very best legal advice"" from the Attorney General, No10 reveal. Ouch to the judge."
,Just joined @pactforautism @SamPACT in Broadwalk for fund raising event . Well done to all involved.
,Great to hear about progress being made on Northmoor Weir: good to see the new paddles in place.
,Hello @WalkerWorcester - appreciate the follow. Through our products and attitude we try to be #worldclassworcs. #Worcester #Westmidlands
,@ICS_UK @VSOUK looking forward to chair your session at 5.30 on what young people can contribute to reducing global poverty
,@MattNewman20 email me for details of next one alok@readingwestconservatives.com
,Good luck to @avivauk fundraising efforts for @BBCCiN & everyone else who is working hard for such a good cause.
,@RSCCA @andrewmackness thanks to everyone campaigning #supersaturday in Strood Rural today
,"@Delayed_Again Yes, & the minimum standards are specified so highly that we expect new. The statement to Parliament explains the approach."
,There is a Christmas Memorial Service in Thornhill Crematorium on the 6.12.15. 2pm. Collection for @2wishupon
,WATCH: 'Mystic Ed' film reaction from @MarkFieldMP @DavidLammy @thomasbrake  on #bbcdp
,Just opened the #doverjobsfair and it's completely packed already. Hoping people will find new jobs and careers today
,"About to question Mark Harper MP, the Minister for Immigration, at the #Home Affairs Select Committee."
,"@cj_dinenage Aged between 11-19, from Gosport?  Then Gosport Youth Council want your views!  #DoDemocracy"
,Paul Hargreaves of #cotswoldfayre talks about the growing international popularity of #British food
,I want UK to be a place where entrepreneurs want to start digital businesses. How can we do that?  #UKDigiStrategy
,@PeterNorthDevon That is a @tonygussin special! It's a gift ;)
,#TimPeake's final chat with his loved ones before he blasts off into space #BritInSpace #GoodLuckTim #Principia
,"We will extend #RighttoBuy to 1.3m housing association tenants, giving people the chance to buy your home at a discount #VoteConservative"
,"Great morning canvassing in Shirley, one of four teams out and about across #Solihull..working hard for our town!"
,"@melindiscott we have seen big improvements on this front, with major investment in new security fencing and better policing on French side."
,Automatic enrolment implementation is being investigated by @CommonsWorkPen - hope #Cardiff businesses take part
,"Across the country, Shared Ownership makes it easier to raise a deposit:  #OwnYourHome"
,New appeal launched by @berkshirecf for local charities/community groups helping those living with a disability.
,"Thanks for following @CraigWhi2kermp @Calderdalelife We need NEET volunteers in Calderdale to start our next enviro programme, know anyone?"
,Cameron accusing each rival of more debt and more taxes his best line yet #leadersdebate
,Out knocking doors with @KellyTolhurst and her team in Strood this afternoon.
,Enjoyed the #healthdebate. All parties are committed to the NHS; the question is who has the economic credibility to fund it properly?
,.@SCrabbMP welcomes energy industry executives to Cardiff to explore key infrastructure priorities for Wales.
,Oversight of banks will remain in hands of UK Government & Bank of England to keep taxpayers & savers safe @reformineurope #EUref
,@Freeman_George @bbchealth Technology & Innovation - The key driver's in delivering a sustainable NHS & improved patient experience.
,Great to see @JonathanEvansCN joining @AlunCairns in the Vale today (bringing the good weather too!) #GE2015
,Britain is back in business #SmallBusinessSaturday
,Read my contribution in this latest @TheKingsFund publication about future challenges facing UK health & social care
,"If you're a business owner, why not see if Connecting #Cheshire #business team can help you. Lots of events planned."
,"Last year I lobbied @sajidjavid over superfast broadband in #ndevon, so delighted with this week's announcements."
,300 houses in just a couple of hours in #Edwinstowe with @MarkSpencerMP thanks to all the great volunteers and to those who took our survey
,@DrPhillipLeeMP Pls could u help & retweet this petition to provide more Funding for #PancreaticCancer. Thank You 💜
,Looking forward to my visit to The Vyne School today   Quoted: During lessons today our Year 8 journalists will be asking @maria_millermp about #britishvalues and the #eu for @bbcschoolreport
,"Just been looking at more rural flooding, now headed to Appleby to look at the bridge inspection #cumbriafloods will be on Hoff/church side"
,@R4wli policy is for politicians; operations for police. I'm going to bed now.
,".@DefenceHQ & @DfID flights w/British Army Gurkha engineers,equipment,rescue teams & supplies nearby awaiting weather to land in Kathmandu"
,"Not played bad this first half, but the sooner we get Clarke at CH & Woods on at RB the better for me #pnefc"
,Best of luck to all the students in Dover & Deal who are getting their GCSE results today
,MPs discuss #EastMidlands #manufacturing next week in a debate held by @MarkSpencerMP - we'll discuss it first on tomorrow's prog #bbcsp
,"Diabetes Education through Animation, watch @Leic_hospital bite size videos  #diabetes @DiabetesUK"
,"A civil match of drive and domesticity via @thetimes Congratulations @IainDale  and John, happy days"
,Rugby Fun Day coming up.
,@amandamilling Fab day Amanda. Boris and you make a winning team. Thanks for invite.
,@avanti1440 Eh?  Pa nonsens di hyn?
,The new North Gate Bus Station is really taking shape now #northamptonalive
,In January we had good news as Northampton was named by the @CentreforCities think tank as making the best recovery from the recession
,@wellingtonla21 send me details to House of Commons MP
,@Chris1966 There are no legal issues supporting request of sovereign Iraqi government. Our help in Iraq will free others to act in Syria.
,On #HolocaustMemorialDay it is so important to keep the memories of genocide alive @HMD_UK  #MemoryMakers
,"Latest on the ongoing situation in Mali: Special forces enter hotel, about 80 hostages free."
,"Energy committee member .@DrPhillipLeeMP on 5/6 energy bosses snubbing committee hearing is ""a chorus line acting in concert"" #murnaghan"
,"Following appalling flooding in Deal, I'm seeking an urgent meeting with @SouthernWater and @Kent_cc & better drains"
,South Eastern Trains and @AmberRuddMP watch again Sunday Politics
,Prepare for success in global markets - UKTI can help. Arrange a meeting with a trade adviser  #ExportingisGREAT
,"Business Investment UP 6.3% on a year ago & is now ""Higher than its pre-downturn peak"" via @ONS"
,This evening I’m taking part in a @UEA_CF Panel Discussion event.
,2m jobs created since 2010 & our #LongTermPlan & #JobsManifesto will create millions more. #VoteConservative
,Very concerned by reports of rape and sexual slavery by ISIL in #Iraq. We must end impunity for #sexualviolence as a weapon of war
,Record high employment & record low inflation is good news for families across Britain.  Watch this to find out more:
,Just recorded an interview with ITV Anglia News @itvanglia about Northamptonshire getting a huge boost of £3.3M from Govt to fix potholes.
,"@jc4southsuffolk raises ""leafgate"" where trains could not cope with leaves on the line resulting in cancelled services for 13 days."
,Super close to 700 followers please RT and help #sbbe2013 get there :) #Wiltshirehour
,@BaxbyHideaway @Number10gov agreed - promised for 2020 I think
,Congratulations Meirion Jenkins selected this evening to fight the Parliamentary seat of Bridgend for Conservatives
,@ianmpage @agriffithsmp @e_nation more than happy to support the initiative @CMCPartners
,Now off to a dedicated Chandler's Ford surgery. Lots on the agenda today by the looks of it.
,.@onedanceuk – the UK body for #Dance – has appointed Andrew Hurst as its first Chief Executive
,@C_Pgl @bendean1979 agreed
,Ex M16 chief Richard Dearlove says UK security may be safer outside EU. Remember his name when Chilcot eventually reports . It's DEARLOVE
,"My campaign to keep #Kippax post office open started 7 years ago, today I opened the newly refurbished shop. #jobs"
,"Just heard our MP @nickherbertmp speak well for the Arundel Chord on Spirit FM, this much needed piece of rail track is just 200m long."
,@TheLTDA met with local taxi drivers today. Will seek further info from TfL about possible quota of cabs in London
,@tom_watson discovers that @edballsmp wasn't shy about engaging his Government Procurement Card. Thanks Tom!
,Living wage 'to benefit 3.7m women' @guardian
,"@Panzerfrank Thanks. Appreciate your courtesy/comments. Issues trump personalities, but cannot be totally divorced from them. That's life!"
,Campaigners give cautious welcome to start date for Market Harborough hospital work
,@vernondandy they are very aware this is not good enough. I will hold them to account and will report back in greater detail.
,@ChrisWhite_MP thanks for meeting me today was much appreciated #epilepsy #2015 #awareness #educatingpeople
,@lisybabe good to hear your perspective on @bbc5live this morning.
,@andrewpercy @LouiseMensch I don't think so
,"#NewYearsHonours Amanda Ariss, CDN's Executive Director receives OBE for services to equality and human rights - congratulations, Amanda"
,"HMCI Wales: ""Fewer than half of secondary schools are good or better and proportion that's unsatisfactory increased from 1 in 7 to 1in 4."""
,@NJohnsonPaul @ToryChairman Claire speaking about Surbiton retail opportunities and threats with local and national politicians #shoplocal
,@_x_ah_x_ @Ian_Fraser @GutoBebb hope we've helped in some way - delighted for you - LT
,@R4wli @tezzabloke @13pilgrim you really think the biggest thing I've got on is moving ten minutes down the road?!
,"@TincYork great, will pop in!"
,#TheRevoltBegins: Yvette Cooper Chuka Umunna Rachel Reeves Tristram Hunt Emma Reynolds Liz Kendall Jamie Reed  all resign from front bench
,@FoxHedgehog
,Last day of Burberry Trench Coat exhibition at Willis Museum-important Basingstoke local history @HantsCulture
,"#Ukip has now suspended 18 councillors, 14 candidates, 2 MEPs, 1 national secretary, 1 youth sec, 1 Scottish chair & an entire local branch"
,"Great to see the PM acknowledge value of local campaigns on broadband  Quoted: PM: ""For too long, too many people in Lincolnshire have been denied internet access"""
,Scottish Questions allowed me to pay tribute to the fortitude of victims' families and friends and people of Lockerbie these past 25 yrs
,Completely right to restrict increase in  benefits. Labour voted to increase benefits by more than workers’ wages.
,The £10000 personal allowance will substantially help workers in Portsmouth where salaries are low. Also pleased with 20% corporation tax.
,Only managed a brief 6k & 25 min bike @StuHayes13 @BrandonLewis @TheLondonTri @Teamdillon ouch!!!
,On @bbcwm at 7.20 talking about new NHS review into failures to diagnose and treat killer of Christina Edkins
,@AnneMiltonMP @BirdworldSurrey HALF PRICE TICKETS NOW AVAILABLE with @eagleradio . #deal
,"Drop in surgery on Saturday in The Fox and Hounds, Old St. Mellons. Chapel Row, Cardiff, CF3 5UB. 10.30am-11.30am."
,@DLidington @BeechdeanGroup They do indeed! We have many a happy customer delve into tubs of Beechdean during shows #Local #Delicious
,@sjjones85 @greateranglia use them for Norwich/GY trips😀. Not lived in shenfield for some yrs.
,.@UKinMexico competition winners announced today ahead of preventing sexual violence conference. Keep an eye on their #Twitter #TimeToAct
,6 key points everyone watching tonight's #leadersdebate needs to know:
,It's Whitchurch vs Tongwynlais today in the Coryton Roundabout Cup. KO 2:30 at Hailey Park. @Whitchurch_RFC vs @tongwynlaisrfc
,"But this is MY Union also, so why should two & half million electorate decide the UK's destiny - total madness; NO THANKS!"
,@wolfie_smythe @R4wli you do realise agreeing with you would often offend many others.
,Employers in #Rdguk can sign up for Monday's #PassTheTorch @ApprenticeTorch free event at Green Park here:
,Back my campaign to protect every Londoner who relies on our transport system from politically-motivated strikes:
,.@AruSivananthan records a message about what I’ve done for Croydon’s Tamil community:  #BackBarwell2015
,"Huge congrats to @bossytheatre for selling out next Sat evening show. There are tkts for Wed, Thurs, Fri and Sat mat"
,We're making Gift Aid claims for charities quicker and easier
,NEWS: View from Westminster 12th June: This year is the 100th anniversary of the start of The Great War and th...
,I also took the Housing Minister @BrandonLewis to sample the best burgers @THEDIAL today.  Thanks for the great food
,"Yorkshire has created more jobs than the whole of France. Take that, M Hollande!"
,@VisitChilterns Miltons Cottage in Chalfont St Giles & the Roald Dahl museum in Great Missenden. #cycling  #Chilterns
,#BackingSheryllMurray #VoteConservative
,MP’s back call for the reopening of the Ivanhoe Line.  North West Leicestershire MP Andrew Bridgen and South...
,"@Bleeech thanks Richard, once offices are sorted out I will need to recruit, I will be in touch in due course"
,"#Corbyn now briefing against Hilary Benn and belittling his oratory last night. What a bitter, inadequate little man #Corbyn is."
